ObjectID *,Shape *,Type,Title,Issuance Date,Year,Cancellation Date,Cause,Count,Monitoring Station,Location Name,Statewide,Island,Island Wide,County,Advisement,Volume_gallons,Status,Latitude,Longitude
171,Point,Sewage Spill,5000 gal spill Sand Island WWTP,10/19/2014,2014,10/23/2014,Heavy rains,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"CWB has been notified of a 5000 gallon partially treated waste water discharge at the Sand Island WWTP. Heavy rains and flows surcharged a manhole connected to a primary clarifier odor control system sending 5,000 gallons of partially treated wastewater into a storm drain, which drains into Honolulu Harbor.  Warning signs will be posted at first light tomorrow.  The public is advised to stay out of waters adjacent to the two Keehi Lagoon Boat ramps and Mokauea Island. Commercial dive operations around the Kapalama Basin of Honolulu Harbor should be postphoned for a few days. 

",5000,Closed,21.309889,-157.87227
172,Point,Sewage Spill,"Waste Water spill at US Coast Guard Station Sand Island, OAHU",8/11/2014,2014,8/22/2014,Leaking pipe.,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,Approximately 100 gallons of sea water and waste water was discharged into Honolulu Harbor from a shore side leaking pipe that was undergoing repairs at the US Coast Guard Station at Sand Island.  Public is advised to stay out of waters fronting the Coast Guard Station.,100,Closed,21.30692,-157.87207
173,Point,Sewage Spill,"Non UV disinfected tertiary treated effluent from Wahiawa Reservoir, OAHU",8/8/2014,2014,8/11/2014,Generator failure,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,Generator failure resulted in a bypass of non UV disinfected tertiary treated effluent from Wahiawa WWTP into Wahiawa Reservoir (Lake Wilson).  Public is advised to stay out of Wahiawa Reserrvoir.  Warning signs will  be posted at first light.,,Closed,21.491801,-158.039226
174,Point,Sewage Spill,"Waste water discharge 2590 La'i Road, Palolo, OAHU",8/5/2014,2014,8/7/2014,Cracked pipe due to falling boulders,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"A private contractor working near 2590 La'i Road discovered a cracked pipe that was discharging waste water into Pukele Stream.  Contractor was able to clear the 10 inch line and maintain the major portion of the flow through the line.  It is estimated that 860 gallons was discharged from the time of discovery until blockage in line was cleared.  City was informed, a  City repair crew is continuing repair work tonight.  Public is advised to stay out of Pukele Stream and Palolo Stream (Pukele meets Waiomao Stream to form Palolo Stream) to Date Street Bridge.  Warning signs and sampling to commence at first light tomorrow.",860,Closed,21.30746,-157.78765
175,Point,Sewage Spill,"Sewer Manhole Overflow 2171 Ahe Street, OAHU",7/22/2014,2014,7/25/2014,"Malicious blockage: tricycle parts, clothes, rocks, sticks",<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"CWB has been notified of a sewer manhole overflow at 2171 Ahe Street.  Malicious blockage was caused by tricycle parts, clothing, rocks, and sticks.  City crews have been on site since 10:30 pm trying to clear the blockage.  An undetermined amount has entered in Palolo Stream and flowed to Ala Wai Canal.  Warning signs are being posted, the public is advised to stay out of Palolo Stream, Ala Wai Canal, Magic Island, and surf sites Bamburas, Ala Moana Bowl, Rock pile, In Betweens and Kaisers until we can determine a volume of discharge.  

",,Closed,21.30112,-157.79314
176,Point,Sewage Spill,Combined Wastewater/storm/stream discharge Kaneohe PTF,7/20/2014,2014,7/25/2014,Heavy rains,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"CWB has been informed by C&C Environmental Services that due to heavy rains between 3-4 am this morning, Kawa Stream overflowed its banks and flooded the Kaneohe Transfer Pump Station.  The facility was under 3-5 feet of co-mingled waste/storm/stream water and was evacuated.  Under the circumstances, it is very difficult to determine the amount of waste water involved but as a precaution the public is advised to stay out of that portion of Kaneohe Bay from Makani Kai Marina to Kaneohe Yacht Club.  Warning signs are being posted.  

",,Closed,21.41491,-157.78302
177,Point,Sewage Spill,"Cleanout overflow at 919 Ala Moana Blvd, OAHU",7/15/2014,2014,7/16/2014,Clogged line,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,A clean out overflowed at 919 Ala Moana Blvd and discharged about 150 gallons of  sewage mixed with air conditioning condensate water into Kewalo Basin.  Public is advised to stay out of the waters of Kewalo Basin for a couple of days.  Warning signs are being posted.  ,,Closed,21.29506,-157.85889
178,Point,Sewage Spill,"Cleanout overflow at 919 Ala Moana Blvd, OAHU",6/30/2014,2014,7/2/2014,Clogged line,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,A clean out overflowed at 919 Ala Moana Blvd and discharged about 150 gallons of  sewage mixed with air conditioning condensate water into Kewalo Basin.  Public is advised to stay out of the waters of Kewalo Basin for a couple of days.  Warning signs are being posted.  ,,Closed,21.29506,-157.85889
179,Point,Sewage Spill,Non-disinfected Effluent Bypass Wahiawa Reservoir,6/1/2014,2014,6/5/2014,Power flicker,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu," A power flicker caused the UV disinfection system to shut down and caused a bypass of 1875 gallons of treated effluent into Wahiawa Reservoir. Warning signs are being posted, The public is advised to stay out of the reservoir from Lakeview Circle to the Reservoir Spillway",1875,Closed,21.50054,-158.05166
180,Point,Sewage Spill,"Waste water spill Honolulu harbot, oahu",4/14/2014,2014,4/17/2014,open valve,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,Clean Water Branch was notified of a 4600 gallons waste water at the US Coast Guard Base at Sand Island.  Warning signs will  be posted at first light tomorrow morning.  The public is advised to stay out of waters fronting the Diamondhead end of Sand Island State Park.,4600,Closed,21.30192,-157.86965
181,Point,Sewage Spill,"Wastewater discharge, Waikiki",3/29/2014,2014,4/4/2014,Blocked pipe,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"The public is advised to remain out of the waters of the Al Wai canal from the Kalakaua bridge to the end of Magic Island. CWB was notified of an approximate 1750 gallon wastewater discharge from a manhole fronting 369 Hobron Lane. 300 gallons were recovered, however approximately 1450 gallons entered into a storm drain fronting 1821 Lepeepee Street. The storm drain empties into the Ala Wai canal near the Kalakaua bridge.Warning signs will be posted and water samples will be collected at first light tomorrow morning. The public is advised to remain out of these waters until signs have been removed.",1750,Closed,21.291794,-157.801839
182,Point,Sewage Spill,"Wastewater discharge, Keehi Lagoon",1/9/2014,2014,1/10/2014,Broken pipe,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"The Hawaii State Department of Health (DOH) is advising the public to stay out of the water at Keehi Lagoon Beach Park because of contamination from sewage. Warning signs are being posted today by the City & County of Honolulu (CCH) and water samples taken by DOH and CCH are being tested.

On January 8, DOH officials responded to a report of an unknown discharge occurring within a drainage channel along Nimitz Highway. In coordination with the Department of Transportation (DOT), the source of the discharge was found to be a damaged 10"" gravity sewer main which was spilling into a DOT storm drain. The City and County of Honolulu was immediately notified, responded to the sewage spill, and patched the break. The City reported the discharge of sewage ended at approximately 7:30 p.m. on January 8.

The public is advised to remain out of these waters until warning signs have been removed.",,Closed,21.33135,-157.89316
183,Point,Sewage Spill,110 gallon Wastewater Spill Wahiawa Reservoir,11/19/2013,2013,11/22/2013,Mechanical,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"CWB was notified of a 110 gallon wastewater spill from the Wahiawa WWTP into Wahiawa Reservoir.  Warning signs will be posted at first light tomorrow.  Public is advised to stay out of the South fork of Wahiawa Reservoir between Mikimiki Place and Lake View Cirlce

",110,Closed,21.491801,-158.039226
184,Point,Sewage Spill,"Wastewater discharge, Palolo",11/10/2013,2013,11/13/2013,Heavy rains,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"The public is advised to stay out of the waters of Palolo Stream between 2010 9th Avenue and the Ala Wai Canal. CWB was notified of a an approximately 2950 gallon wastewater discharge from a sewer manhole fronting 2010 9th Avenue in Palolo, due to heavy rains. The discharge entered into Palolo Stream. The flow has been stopped and warning signs are being posted. The public is advised to remain out of the affected areas until the warning signs have been removed. A reminder that the island of Oahu is also currently under a Brown Water Advisory for all coastal and inland waters. ",2950,Closed,21.29978,-157.7948
185,Point,Sewage Spill,"Wastewater discharge, Makiki",10/18/2013,2013,10/21/2013,broken pipe,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"The public is advised to stay out of the waters of the Ala Wai canal and the culvert between South King Street at Kalakaua Avenue and the Ala Wai Cana. CWB was notified of a wastewater discharge from a broken pipe fronting 1621 Anapuni Street in Maikiki. Approximately 4400 gallons entered into a culvert which leads to the Ala Wai Canal.  The flow has been stopped, and signs have been posted.  The public is advised to remain out of these waters until warning signs have been removed.",4400,Closed,21.30388,-157.83353
186,Point,Sewage Spill,"Wastewater discharge, Lilia",9/7/2013,2013,9/9/2013,Blocked pipe,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"The public is advised to stay out of the waters of Nu'uanu Stream from North School Street to North Beretania Street. CWB was notified of an approximately 265 gal discharge fronting 526 N. School Street. Approximately 190 gals entered into a storm drain on the corner of N School and Liliha. The storm drain empties into Nu'uanu Stream at N. School Street. The flow has been stopped, area cleaned and signs will be posted. The public is advised to remain out of these waters until the signs have been removed.",265,Closed,21.32244,-157.86017
187,Point,Sewage Spill,Sewage spill from McCully Shopping Center,8/24/2013,2013,8/25/2013,2 Cleanout overflow,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"CWB was notified of a private spill from the McCully Shopping Center.  Between 1,000 to 5,000 gallons overflowed from 2 clean outs.  Blockage has been cleared by private contractor, however we believe some sewage entered into Ala Wai Canal.   Warning signs will be posted by DOH.  Public is advised to stay out of the Ala Wai Canal from Ala Wai Elementaary School to the Ala Moana Bridge.  UPDATE: Ponded sewage along McCully, Kapiolani, Pumehana, and Line Street was sucked up and area disinfected by private contractor (Belfor).  Disinfectant was also sprayed in areas where sewage was ponded, flowed into,  and splashed on by motor vehicles.  Inspection late yeaterday and this morning indicates that no sewage entered into Ala Wai Canal.  CWB staff walked the Ala Wai Canal from McCully Street, west and up Makiki Stream canal and found no evidence that sewage made its way to the Ala Wai.  What did enter into the seconday drain at Pumehana Street was absorbed by debris in secondary drain and storm drain box on opposite side of street.  The sewage warning is  lifted for the Ala Wai.  ",5000,Closed,21.29021,-157.83286
188,Point,Sewage Spill,"Wastewater discharge, Keehi Lagoon",4/10/2013,2013,5/20/2013,Pipe,<Null>,<Null>,<Null>,No,Oahu,No,Honolulu,"The public is advised to stay out of the waters of Moanalua Stream mouth where it enters into Keehi Lagoon. CWB was notified of a wastewater discharge from a 43"" pipe located under the Nimitz viaduct. The discharge is ongoing but intermittent. The City is going through the procurement process to have a contractor work on the line. Warning signs are posted.  As a precaution, the public is advised to stay away from signed waters including the Moanalua Stream mouth until warning signs have been removed.",,Closed,21.33135,-157.89316
